"Folder","XmlAnimFileCount","XmlColorFileCount","XmlFontFileCount","XmlInterpolatorFileCount","XmlDrawableFileCount","XmlTransitionFileCount","LayoutCount","LayoutAvgMaxDepth","LayoutMaxDepth","LayoutAvgElementCount","LayoutTotalElementCount","LayoutAvgAttributeCount","LayoutTotalAttributeCount","StringCount","StyleCount","DrawableDensityFolderCount","ValueLocaleFolderCount"
"/Benign/ae14d091681af3ae28290ba79c4d044c6823ceb02f40bef6ed56bd60195464b9",16,0,0,0,19,0,88,1.4,6,6.1,537,11.0,970,157,336,15,40
"/Benign/5435cd12276138d7870a188e687194e50678498c4004fa1c1df1b1d6cd669b2c",4,0,0,0,3,0,177,2.1,6,8.5,1503,12.3,2184,955,82,5,40
"/Benign/bd0c6958615b86f301a50275c0bc29de6ccaf3ab1e4cb1d3750d723eb4649282",2,0,0,0,12,0,93,1.7,5,7.4,689,12.0,1120,295,86,14,70
"/Benign/ad14b8d77568b8b4e88f141dda80efa8120534b13f08ffd8f66a68cbc8b1f8fb",0,0,0,0,1,0,1,2.0,2,6.0,6,8.0,8,46,5,7,40
"/Benign/d11440ff849413e223489f5ff1c4fec1efdd8212871e72e2733d9faa98bfbe19",25,0,0,0,42,0,328,1.5,6,5.4,1771,9.7,3176,519,522,23,43
"/Benign/fa450692945b0555c9c1e9c73d5ea3c2e9af930f71c555851397057842b110e8",0,0,0,0,0,0,8,1.2,3,4.5,36,9.8,78,27,3,5,19
"/Benign/902de9a9c09391d1f01aa49d3c2c5c7c60e122be17268d48b1f525e82f1874a9",0,0,0,0,0,0,41,2.0,5,9.4,385,10.7,440,106,2,3,0
"/Benign/c117722c71359c68a80c2258ebf8efaa5de7a3ed7478fe37a58a0e09ec890823",35,0,0,2,33,0,233,1.7,8,8.3,1924,12.8,2991,1151,494,23,72
"/Benign/ea9b9f84b9dcb6da922ea8488a54fc94c0145f1593c994e008eff3dda96a8308",0,0,0,0,0,0,9,2.0,3,6.4,58,11.2,101,42,2,6,7
"/Benign/42ed85ec4e948bfeb69df4e01dd4f5969865c5e2031e33a7f1a1d60c29f2dd1a",20,0,0,0,18,0,127,1.8,5,5.6,715,11.8,1504,126,372,15,72
"/Benign/e57d79ce0d4a0f42bfbb0e7c484a8a2573741e488f9f6c423774a20aca1be971",41,0,0,0,83,0,394,1.5,6,5.5,2182,9.7,3813,1041,602,11,42
"/Benign/d205ef64cc22212bddbb5eaf8fda375b0fd681959ca02aecd8b786b77a06473e",31,4,0,0,43,0,195,3.1,9,16.5,3225,40.4,7881,309,401,16,70
"/Benign/65fd8d9a78ca64a35c11e37348483516cd29c3a8bcdd7f068670425ae1bc3dfe",0,0,0,0,2,0,30,1.6,4,6.4,192,8.7,261,250,26,5,51
"/Benign/22062dc85681394982da9ed1ebd2b952d46c483456b1186a62c393cc4d209932",10,0,0,0,22,0,73,1.1,4,4.2,304,7.5,550,150,327,22,71
"/Benign/19b8024a901c7252aa4cbe923b0a65da88a6881c59d76d2f8b0d05f3ec7674df",0,0,0,0,5,0,22,1.0,2,3.6,80,4.6,101,110,17,5,18
"/Benign/2ad59f7dc199422629c53c02d33cbc48b39cb26a60dfacd3fa1b76d80624dc00",7,0,0,0,1,0,28,1.6,6,5.7,160,9.0,252,197,19,6,43
"/Benign/91f8017ff5c339c7bab35fa3567f85636d52d401f58520d17be2b002328b7eaf",0,0,0,0,6,0,33,1.4,2,4.2,137,7.6,252,177,31,16,50
"/Benign/858ca4af719c4d651e6a7b6ec709e3a5cc5a89f345e80840906f6dd1ca52a07e",4,0,0,0,3,0,78,1.8,5,6.9,537,9.8,766,443,8,4,41
"/Benign/f80848a350f03d3d7c2ca2d96112ce0fcef443275e8dbe0f8d1fe9e5db94005b",0,0,0,0,1,0,7,1.6,3,6.1,43,15.4,108,35,3,4,40
"/Benign/8c6e7f7467466c03ce68f0e6cbcd77c0b57f994516cfb8d0c586438412d1d168",16,0,0,0,12,0,122,1.5,5,5.2,635,9.3,1140,127,338,11,50
"/Benign/ed5f0aa30abf00db2ceea96be0f88ff7b5e46bd8bc026419f1e5d8e13f5dcd62",25,0,0,0,38,16,348,1.8,9,8.1,2802,14.8,5141,439,492,15,71
"/Benign/9d537539b8b9286b9ccc7e3860d551b972eaea88087e540c0381fec2f8c08683",10,0,0,0,20,0,83,1.5,5,5.6,462,11.2,926,100,353,14,70
"/Benign/df801e94d017bae3155886e4e16b752bcc979a740335cadfa671393bb8bf4143",0,0,0,0,9,0,47,1.1,3,3.8,177,6.6,308,82,106,6,44
"/Benign/d11ffd4b6066b4fde879793f63036294ec40358ae39e74b6fa85322699b80793",27,0,0,0,30,1,293,2.1,11,8.4,2449,14.6,4280,622,397,15,41
"/Benign/f69633bae6b856806092e77a659731e163d1ff9dca913459c4188958d365dbda",39,0,0,0,91,0,312,1.5,7,6.6,2054,10.7,3331,1038,589,17,74
"/Benign/7e3073a764293f7d8f5241c84191879ebbbdd442b4a621a10a0c88314f284c1b",10,0,0,0,28,0,148,2.2,8,8.9,1312,18.0,2667,195,382,18,76
"/Benign/e8d21dcc73ad4bf0b80798b5a72aae7fd8f72b63b499d5b3ea989259f13f0efd",14,0,0,0,23,0,79,1.3,4,5.1,402,10.1,800,119,320,14,70
"/Benign/e0476380f5df47d3a76a89c40217824783dd320e44969296f40f52b4ec0ffd70",30,0,0,0,23,0,147,1.7,6,6.2,911,12.2,1791,403,381,15,71
"/Benign/d0445f744023746305244c03e5ba2c80b48dff40e388265a3f206eb4f010c1a9",55,0,0,0,55,0,441,1.9,9,6.6,2896,10.9,4790,884,587,24,65
"/Benign/8894a194c7866667bdcfa65dd634f3802a433f0d0cdaee3d4aaa2ab2ab735094",0,0,0,0,1,0,13,1.2,3,4.7,61,7.5,97,88,8,7,0
"/Benign/2f758dd14ae34d4ec5bf1274debafab412066ec472cc887ba6cc26f0ba208d1a",0,0,0,0,2,0,30,1.1,3,3.5,106,5.7,171,82,6,7,41
"/Benign/0b0649fac11dfde138f45b170c8edea4659530aa2312822d2651c13d544bd843",19,1,0,0,31,0,267,2.1,8,7.9,2115,15.7,4182,509,374,19,71
"/Benign/0234adcfa485181cb848efdb3de4590c331220c256503888e42413ac2f98aa6b",35,0,0,0,18,0,81,1.2,6,4.5,368,8.1,659,220,350,16,70
"/Benign/7f2cc51747932530dac404b0220cb1bda5437c31b6cfdb31add157b338e4390d",27,0,0,0,19,2,160,1.8,7,6.1,980,12.1,1943,462,358,12,40
"/Benign/c188cf7316c79711ef255d73ce3b8cf327ae59df58fce74ab0c6d3811ee5777c",48,0,0,2,113,0,541,2.1,9,8.7,4712,17.0,9214,401,477,13,52
"/Benign/6bfcedb9de9e1835f2d4472ec4e7e00db9196973a706db8e6d16d1d8aefc6056",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,1,5,86
"/Benign/fbcd85e139f1b5135df74ee22825083d1aed95a39c0f51aaa69d6b9ceccf5938",12,0,0,0,5,0,131,2.1,7,8.8,1153,14.6,1907,1013,92,5,16
"/Benign/e099ccb4f5a3fd27db4a3c6787f38090c53ac598f0702460d629c49c83145650",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,35,0,205,71
"/Benign/4cc564f710ff4df7dfc7db034c314db3ac57a1b27b22f0017889303f5ccdab3f",0,0,0,0,1,0,3,2.0,4,10.0,30,14.0,42,67,5,7,40
"/Benign/4da29dc71f2a295df87c6a65a0526611cd77c2718c70f97dc0bf02d95c534204",20,0,0,0,15,0,68,1.5,4,7.2,493,11.6,789,45,290,11,40
"/Benign/8ded6320eca1ef8c62bfed148d3a4ddec909ab49838a1f423df447d1445a271b",18,0,0,0,21,0,162,1.4,5,5.5,884,9.1,1470,277,395,8,71
"/Benign/96e8792e88b52e5cc84467a2f178090aa6f673151a8e9cfede4334403dd9ef1b",10,0,0,0,48,0,152,1.6,7,6.5,988,11.0,1666,588,347,16,70
"/Benign/647182b922e1c80666f8953a8043f1f1d21b137320e723ce52d44b88f3f6fcbc",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,35,0,205,71
"/Benign/7caf7615d6c19f98924b54a5ca0c6e413f46ab4a7ea45daa4ba29f62e7b06d6a",0,0,0,0,4,0,22,2.0,8,7.3,160,17.6,387,309,10,5,45
"/Benign/51d10c0975f8bf8c2fab975536277cc0de742c5a819a088fc043fb3edf13a27b",23,0,0,0,30,0,179,2.0,10,7.0,1250,13.5,2421,546,84,6,40
"/Benign/016453284b77f5218663c65364329799ea23b2f1eb4251c1b5e69ff8c37367ca",8,0,0,0,8,0,27,2.7,9,18.9,509,26.7,721,220,68,6,70
"/Benign/a7d891c1696e563864cc10aac2bec039e13d6420a3ffc34d21cd7b7d91752814",0,0,0,0,0,0,5,1.8,3,6.6,33,13.8,69,45,1,6,1
"/Benign/a5c33c62584d9d729f0877209b7e2fdbb951d40a26deaba517c9197c8cb26748",22,0,0,0,27,0,193,1.6,6,6.0,1149,10.5,2029,579,405,16,73
"/Benign/f9a1ab88999ba1dc011853925fa14b1a90647885ad89ddc65f254e6d40dbcba2",10,0,0,0,19,0,92,1.3,4,4.5,412,8.2,752,68,322,15,71
"/Benign/505d47980bc68f34a6860070c6332cf4af1a5ee2701d05fb1b3f3dce2ac9856c",19,0,0,4,49,0,254,2.8,10,10.7,2709,22.3,5675,1415,402,16,73
"/Benign/dff38db88de6aad551a87479424b6561025facf049e30378e4f6b80926b73084",20,0,0,0,34,0,159,1.5,5,4.8,767,9.3,1475,149,407,18,70
"/Benign/4bb1fc4d18cba8f3be066231962f974470ab430c65e3f6f4e69a0400faad4328",21,0,0,0,27,0,261,2.4,9,9.4,2464,19.6,5118,500,373,18,70
"/Benign/2f42652a600946ffaacfb6020be391af646cd83ce99098440b8a1dc69ca7e79a",14,0,0,0,1117,0,166,2.0,7,8.0,1331,14.2,2354,301,347,14,72
"/Benign/b8e4f6b12840c6c4f093fa6debc6e434d46e2a498333653b9f4a089945897862",28,0,0,0,1,0,18,2.3,4,7.3,131,14.7,264,115,10,7,40
"/Benign/0d6e05fc87ebb244839db0028c85b3807b4b337fab119c4d1e708907fe12d4a3",37,0,0,0,21,0,269,1.7,6,6.5,1754,12.1,3247,1069,426,12,50
"/Benign/0349ca08aebf9c352759981b07aff8e4866a8ee0b8931d5394ba38caefac55ff",22,0,0,0,27,0,161,1.3,6,5.3,851,6.8,1090,797,369,15,41
"/Benign/637e67368ae9768d74fd1963d60469423ddc4eed0b4be6da86046c165809c714",15,0,0,0,12,0,76,1.0,4,4.1,310,6.6,505,97,321,11,40
"/Benign/644a667b7586651077e7603cc408db0868eb5858f836b9053b0d3d40f46ea638",98,0,0,0,104,1,1094,1.7,8,5.9,6406,9.9,10820,2606,1105,20,46
"/Benign/cfa9264e5207ed70dfcc4f43caba57cec6ae6b7bd6ab25ec8b8b68209f6cd7cd",11,0,0,0,18,0,109,1.9,7,8.2,895,16.2,1763,848,52,6,50
"/Benign/63acd80f8e6db1d15247fb4331cdd67a43fa06c193fd57662d79ff783e2fd488",8,0,0,0,2,0,32,1.1,4,4.0,128,5.9,189,134,165,8,70
"/Benign/b728d1e9918ac2d770c0e8297cda2afc045394a172de9e8136e9dfbfa3ac0fea",17,0,0,0,678,0,68,2.4,7,8.5,577,17.9,1216,91,32,10,50
"/Benign/26e010bbc3326336a12cfb8db312eb727f00cf8684b0f88983fcc47b46d12769",10,0,0,0,18,0,39,0.8,4,3.3,127,5.7,223,86,336,14,40
"/Benign/90e2f3d82693318c69cc6a1cd13b2aea6f04ff3fc056fdaf7d316aefbd9b0a49",20,0,0,0,35,0,214,1.9,8,8.3,1774,14.8,3177,1294,448,16,71
"/Benign/de0bbabbe9fc076bdc03c8782bbde475b9f37923626b515fde27dc597b5564c9",24,0,0,4,51,0,354,2.6,9,25.6,9061,30.3,10737,1669,557,25,43
"/Benign/f152606913c851996acbde697ae0d7ea607fb1844d808d11bf2d28ba0a8d7146",0,0,0,0,0,0,5,1.8,3,6.6,33,13.8,69,45,1,6,13
"/Benign/354a41a1fd8c211bad43ae976800d5a7e9589a989b72a5533ac40364a56ac076",46,9,0,0,127,0,313,1.8,7,8.2,2558,12.5,3898,1617,414,22,40
"/Benign/8a8e4b3d525c2ccead4bd3be82da267171f63155a9ecbb6dc77a4c4455af32b9",5,0,0,0,21,0,61,1.0,4,3.2,195,6.3,382,301,142,11,43
"/Benign/50ea5c3043875d933bd23f886e89b4d04858ac68e3720affe62787e2e9aa7bc4",6,0,0,0,1,0,27,3.2,8,15.5,419,28.7,775,379,14,7,41
"/Benign/a9b97092b8c7504a4c753ea0d29e7b8c165658a5210bf4e7160acb50a7c9954b",0,0,0,0,1,0,12,1.8,3,6.5,78,12.8,153,55,1,6,13
"/Benign/5e22515a0a6cd1e8c433c140b0b1d57606e7b30e23fc64fe5936ccdcfdc186fb",12,0,0,0,11,0,88,1.4,6,5.6,495,9.3,818,466,303,11,40
"/Benign/4a26b32119a598aa0fd76e137a7296192c407d5c3e731f94435ed6fb81e20dd3",35,0,0,0,41,0,174,1.9,7,6.8,1188,15.3,2659,122,420,14,70
"/Benign/e1c2897f2d5fb64830c84fd688f443c995f5947caae251018003ad3c98268cc3",17,0,0,0,6,0,124,2.5,7,9.1,1133,19.8,2453,213,243,13,40
"/Benign/9497cb42b75b5a171dd452d2546251b79d16dd8cd9fa60fd67b97003b34e4d87",10,0,0,0,34,0,169,1.9,6,8.3,1411,13.2,2225,741,180,10,41
"/Benign/61c3c55d5c9e1bfe2a749b4e1086007e4f33a940301f77a658b79357220e2a1f",41,0,0,2,127,0,286,1.7,8,6.6,1901,11.5,3276,1461,464,16,13
"/Benign/19d9cba9ca22e42f1891f6488435235af95ca131d2a5e52886091caeaca96dca",0,0,0,0,1,0,16,2.0,3,27.6,442,17.2,275,114,9,7,40
"/Benign/90876c73cf615d4661925a80eedd2bbee37c7d36cc1e4502f8a8ee4de10e0c94",0,0,0,0,0,0,2,0.5,1,1.5,3,3.5,7,48,6,7,69
"/Benign/d8aa70d3e77c93349c0766ff8518b2fe84f389c383ce93a2393d8d57d24bba52",37,0,0,0,29,0,344,1.9,8,8.4,2875,13.4,4622,646,374,15,45
"/Benign/079c8e2e22da0fc2e6fb38d7add0b76c2013577305a7c51933abf17da80a942d",10,0,0,0,18,0,60,0.8,4,3.5,212,5.9,356,53,320,12,40
"/Benign/311c26b896d6b900cd73c4e0865d8dac9498d0b4055131a2a238a477e89f8665",16,0,0,0,8,0,76,1.6,6,6.5,491,9.8,744,307,135,17,40
"/Benign/d71f1bcb3a1a90e1a55f538f0ca76b13b2b996673f851106328a8e47b27e9e8b",33,0,0,0,73,2,583,2.0,7,7.2,4170,15.5,9057,966,554,30,71
"/Benign/0379578465228ea95406b775a10dbd077fb499554820d7bbdf2931c20f6a8768",20,0,0,0,32,0,224,1.4,5,5.5,1231,7.9,1778,497,448,14,72
"/Benign/c6d0e7036108d81370c46d55d1a7add783767c0892e166d769d6b7114516dd55",31,0,0,0,39,0,308,2.1,7,7.6,2338,15.7,4838,664,449,21,72
"/Benign/b507a1c5a6d561c4533f8db2d106b145e3448b42bfa4493db05ae0768b3f04e7",18,0,0,0,35,0,275,1.8,6,7.5,2050,11.9,3286,180,445,15,71
"/Benign/0484cbb0907264a701422f902de923bf55bcbb8b4d57243ab5f5d56ebdef53d7",0,0,0,0,0,0,4,1.8,2,3.8,15,7.8,31,15,7,4,2
"/Benign/265807d535be4593505b216e939d432cc8ed1f67fc24b70b1b0b7c74b403eff8",6,0,0,0,0,0,7,1.9,3,8.9,62,16.6,116,29,1,4,1
"/Benign/34a531c46fdc1f5722874ebb3e98d8d3234a88b61714032f6460c7cafafe727c",4,0,0,0,15,0,97,1.4,5,4.6,451,8.1,784,284,123,17,84
"/Benign/17ebb6d77184b4284aa7b63c1d29291a99fe2d2511a962138d9b598b968575c3",27,0,0,0,36,0,188,1.5,5,5.3,992,9.8,1845,191,395,15,4
"/Benign/05f0303d92ce80c298e33b13af2844a875f6ce4fd6b81ff1861bf2ae96838b96",0,0,0,0,1,0,7,1.9,3,6.4,45,12.0,84,11,1,5,0
"/Benign/0c5ccb35c4f3e6a4e5c0122aea0018f39ff4829922fde54eb97e11926cc267ce",0,0,0,0,1,0,4,2.0,3,5.8,23,12.5,50,61,8,5,40
"/Benign/e0cf4ebb1f0fbe1a208722663e0c03b8c8125d459e74efa5995ef21a43da9637",26,0,0,0,53,0,335,1.8,6,5.8,1927,10.6,3565,723,694,23,78
"/Benign/2d6c7c149af1076005061dbc1295565a677b037f408d8cc17bf99fd346a4ecd0",18,0,0,0,22,0,148,1.7,5,6.2,925,12.3,1820,200,355,17,72
"/Benign/d309f29a0cb8f16822199ca2d211b6ffd3a7aad4dadb5d03590e6cea4770bc9b",0,0,0,0,1,0,15,1.1,3,3.3,49,5.1,76,65,3,15,41
"/Benign/ab16d964486364b311eb5866c3ac575242042206eee3f3b6087dc4540fb1613e",0,0,0,0,2,0,23,1.2,3,3.7,85,6.5,149,100,8,6,41
"/Benign/a4a4b7aa2749df9eff103e6ba7a141d5b8102e1d5bfd3efa8048fd5a07441f8d",8,0,0,0,8,0,73,1.3,5,4.2,305,5.6,411,197,504,13,43
"/Benign/2ab1f332d6eeed41010133ebfd07066c566fc70a2addada49329093bddfbde9b",30,2,0,0,50,0,283,1.8,7,7.5,2112,12.6,3557,876,457,17,71
"/Benign/bd2dfadbff7abff244ab975278fefc57a4f816597e33d709489737bb1cf32841",26,0,0,0,11,0,67,1.4,5,5.0,336,8.9,596,119,302,10,40
"/Benign/4b43095d3aa92935092991aa35b26f931359a9d1af7af37146408881e21f51a5",24,0,0,0,28,0,133,1.7,6,9.3,1233,17.8,2367,487,410,19,72
"/Benign/4a41c5f52dee63037c389673bef6e43bd4800997511ba4291355d415e785387d",0,0,0,0,6,0,25,1.8,5,6.6,166,10.7,267,174,30,18,72
"/Benign/ee293cf0e6648f56353ad7dd58680130dffb36902f56f6fadb8ee61f517f5692",14,0,0,0,13,0,67,1.1,4,4.4,294,7.0,472,149,312,14,40
"/Benign/5047fea5605f998531ebb2760646d60811caeca05685cf9dc99369d3ee086adb",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,1,6,0
"/Benign/51b30fd77fbaccc811306b8993b922bd3c3825c0fa2dfc5dcb34abe6f20ddeab",18,0,0,0,24,0,139,1.6,6,6.3,870,9.7,1345,885,349,13,40
"/Benign/7d042112bc222c1b0a4bc8ca756c189f0ade4b597b9aaf14e2f4f5a629364a27",59,0,0,0,55,0,398,1.4,8,4.7,1886,7.7,3070,950,653,17,52
"/Benign/8b20d81d39c45092194ae24fe1462553417b49dafb5201136a3af5d5f9bf2b88",44,0,0,0,47,0,417,1.8,7,7.1,2948,13.2,5494,919,524,31,52
"/Benign/78e49b84140145ad9b8e9745b0638e5358667f634aa3d9307b81d7e457f45a7a",0,0,0,0,2,0,15,1.7,4,5.3,79,9.9,148,85,11,6,40
"/Benign/b38c10397effd1363c0233b9b665371bbc2fdff45203c60fd7f73b29759e454a",20,0,0,0,14,0,152,1.9,9,9.6,1455,17.5,2661,806,340,14,41
"/Benign/ecefe0f013beaf445bf110f92a1bcea5a89665243336634bebc349584242a09a",0,0,0,0,2,0,23,1.2,3,3.6,82,6.2,142,104,16,6,43
"/Benign/5421301a4d9bd7962b616507bb8c8a5187a2b83e65160afc9a6e3de1671f7155",0,0,0,0,1,0,7,1.9,3,8.7,61,6.6,46,238,9,7,40
"/Benign/8f92f8c622dc512818e0b6ceabc62840d2a0e7753fcdb85ec12a7a3767798fad",18,0,0,0,18,0,67,0.9,4,3.6,240,5.7,380,55,356,14,40
"/Benign/6d2745c825d07e78b6c9b10c195f21a767090e9e56a0b75e4a1e328164c1d5ca",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,90,6,0,0
"/Benign/dc213bd09466092ae865d2c48ef3d9842737e337c9d0c5a62ba98936eae54f5c",10,0,0,0,29,0,120,1.2,5,6.0,719,8.4,1012,291,341,14,70
"/Benign/977ce02c35098cfedb271cb1bd30b193a2f93e6ce1bea5e05fb42ee8e6ef4fb9",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,16,0
"/Benign/5a8424e8ce563936b8fa610c558c96656a7696ea04ee2a55df9ce7a050970173",33,0,0,0,32,1,326,1.5,5,6.0,1967,11.3,3696,674,360,17,41
"/Benign/e58f3d65d95962ed72d0ac4afda9c2382609c294ce354522a6d2b4f42689fea0",0,0,0,0,1,0,16,1.2,3,3.7,59,6.1,98,101,13,7,42
"/Benign/27c3fa93e5e825a3bf6545f8564bb674b5b2767e566cfa3d0f9427c41ccb4918",6,0,0,0,9,0,55,1.3,4,5.0,277,7.1,390,157,249,13,41
"/Benign/b7615f2ba8870d8f31915fb5f2ebd10414e472f710ad8442a8622317ad71288e",11,0,0,4,59,0,203,2.1,8,8.6,1753,16.5,3353,446,452,21,71
"/Benign/f5ba4ff9be4408a0d4f2d0ec3a7560c7f3bd6a20b5b280e850dd3fa19bc1f30e",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,109,321,0,71
"/Benign/83bc35dfefba08896e24b7c22ec57b3e3d730c2436f43263ac9038eb0c30ebad",8,0,0,0,1,0,47,2.6,7,18.2,855,23.6,1111,123,7,8,41
"/Benign/23effc5905da553bc6629a0dba97ecef483d0a1755010030ac6170704fcd0fd2",8,0,0,0,2,0,120,2.4,5,15.4,1854,21.5,2580,203,5,6,7
"/Benign/e8f2e7abc7e555c9f9290aa8ad2e691aa0937bc17ebfd771a08dbac01c9add17",20,0,0,0,22,0,176,1.2,5,5.3,928,7.1,1257,1079,370,13,70
"/Benign/503d41b133f491be7a84848d5a2488bf6abc9a512961456b08cf2f9354f4caa0",10,0,0,0,14,0,58,0.9,4,3.6,206,6.0,349,79,325,13,51
"/Benign/977f2f82e7b76ef9772ec1705abb76c36e901ec1001a3168f547d97f5950645f",10,0,0,0,18,0,74,1.3,4,4.7,349,8.9,661,323,325,13,40
"/Benign/4b0d7b0d83a3b2561af276adf164efb948a712f3379f2629a3288d1fc4bad2cc",0,0,0,0,12,0,33,1.4,3,5.2,171,7.5,249,137,14,8,41
"/Benign/6449f72b787480ac82e867d7ac52c79381d6eb8e31b584aafc1d7e1ea1b1bff7",10,0,0,0,14,0,56,0.9,4,3.6,204,6.1,344,113,331,13,40
"/Benign/f3b171edc1bb80d54fe04f25d237fca20e8d6e5fea0e9124212c3e5ae8b2d7c7",10,0,0,0,17,0,44,0.9,5,3.5,155,6.1,270,65,327,13,40
"/Benign/5b56e83814fad2f9b3ee2267a8592cf4133787ec8ae721f0a96ac56709fad30c",20,0,0,0,14,0,164,1.5,6,7.2,1176,11.1,1819,308,358,14,56
"/Benign/096eab69059eeafa8550e2ce8fb450cdc5b487447462fca57fa76a52b549d4b9",2,0,0,0,2,0,66,3.0,9,13.5,891,21.4,1412,204,16,7,40
"/Benign/139551c43389d14c11503db59db157e95e0922e8ae30651913eaa138ac7ab57a",10,0,0,0,24,0,76,1.3,5,5.0,383,8.7,663,75,354,13,76
"/Benign/f26dd1668b287c45d511ec5ef6016cc967db7d52cb706b9951011ce94abd75e8",10,0,0,0,21,0,107,1.4,5,6.0,647,11.2,1195,336,328,18,43
"/Benign/dc7189119ae3e79c4fec8032f868d42e6d3648adfd6d9df4afdf67212748c8ae",38,0,0,0,36,0,302,1.8,8,6.6,1983,12.9,3896,935,534,24,72
"/Benign/892812327e2823217ac8f2241a8098d42e963c0f73bbe7a10c21f50aa2c6feb9",15,0,0,0,50,0,268,2.4,9,8.3,2233,16.3,4373,857,345,12,50
"/Benign/d03686c9bf1495658f0a2e3f914fcf401d920892ae77aadd9ad7e90036e20da1",14,0,0,0,11,0,281,3.1,7,13.8,3883,21.2,5968,885,340,13,44
"/Benign/57ac2d807d004d993ab5acfa59334a9332b28addb5cb1c87ca23855b72cfd4e8",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,37,5,7,41
"/Benign/ed8c839278b2428c4c062414587d7ab7d65757f9797ec672ec0cb5911660ca54",45,0,0,0,29,0,315,1.8,6,7.0,2212,12.4,3912,1260,493,19,51
"/Benign/8d2ceca9c6de0d157f9498bad79426c24b5ae943d33dbacc32a33a1a6ddb7d58",18,0,0,4,23,0,72,0.9,5,3.5,254,5.9,428,41,372,12,40
"/Benign/5232d888a612e0b7bdbcd1e4386d4fdb99a7772ca4527454e7019b95547a0750",0,0,0,0,0,0,2,1.0,1,3.0,6,4.0,8,5,2,4,0
"/Benign/001248a66e178bebdfbdca691b841832d4b2c04ef295a17fbe9b35f726d10a21",10,0,0,0,24,0,192,1.7,7,7.1,1365,11.1,2126,867,376,17,45
"/Benign/e51142adbb6eb40f4399edab8f4616da75eee5b72049e4e4a00546a6bfdc7c51",0,0,0,0,1,0,23,2.4,5,7.6,175,14.7,339,57,4,8,40
"/Benign/263c30309c568340a8ac13e942932e270e6f6e1379f89c5eecb4be1f98804940",20,0,0,0,31,0,192,1.9,7,7.2,1381,12.3,2363,487,421,15,71
"/Benign/855a1951d22855ee1e73a651c056a1b856ca9a0860e435c08ec63e3bf5c4e2a6",23,0,0,0,32,0,111,1.3,4,4.4,493,7.6,841,254,290,7,77
"/Benign/8cc810f93c1eb51b869ee29eee57d592fe9220f808243cffe3fd0fb05fbb4307",19,0,0,0,22,0,114,1.4,4,7.6,869,12.3,1397,189,341,13,40
"/Benign/7648fa6ff9719c278b35df2f21ab372c4f15ed9faa2863e66a240276ba69d447",16,0,0,0,1,0,13,2.0,5,5.1,66,11.4,148,49,17,6,40
"/Benign/94ebac085766d08aa975c3eb2f71b9d4ca8ead79ee242431578b1b3a1c4b0458",34,0,0,0,26,0,373,2.4,8,10.9,4058,21.4,7983,951,127,9,46
"/Benign/cd02c3ceec75d17f913ae0d57a861f2bf8b00a6feba81b82ef17f1157096e97b",15,3,0,0,26,0,101,1.6,5,6.4,642,11.8,1193,232,348,13,50
"/Benign/c5e68719fbaa89d1737ee486461c54c615bf36689ac4cab1fb477acbb7b04a99",28,0,0,0,35,0,164,1.5,5,5.9,973,9.7,1594,368,359,16,41
"/Benign/8d653009e84da9b2c476ab79ce6ad61fe2508c3e7cb34fa3ae11a5d1fcea844c",37,0,0,0,187,0,405,1.5,5,5.2,2122,8.9,3586,6358,1879,8,50
"/Benign/3d26f47e6396b1d256f28acc81cadb6906c4ebae9596e4f2cbea25e42ec1ca94",27,0,0,0,33,0,318,1.7,6,7.3,2310,10.0,3179,796,468,7,72
"/Benign/48b42d76c459e397165910113d605671085e725d1cb48f6a9821f0210f9e8964",0,0,0,0,0,0,9,3.1,6,9.4,85,18.6,167,48,4,4,41
"/Benign/b39b97cabd1a4125ff1ee581118b89dc494137895546119462d2d996dbb56479",36,0,0,0,53,0,1054,2.3,9,10.0,10504,18.3,19304,4201,998,17,45
"/Benign/fe9c164694ede469d51d7fc499e86511f300abd9d459bbda5af32a923545cf89",10,0,0,0,15,0,50,1.0,5,3.7,184,6.4,319,78,319,14,72
"/Benign/91542cc02975888172f2fd6b83ea0c0f4bf4a7dc6511a349c4ac23bdba966d61",2,0,0,0,5,0,40,1.8,4,6.9,277,13.2,527,92,27,6,50
"/Benign/94340e794fa12e170b8ce3437e5f6aa1b93245e4f6d36d787d481994386247df",1,0,0,0,15,0,269,2.6,10,11.8,3177,18.5,4973,1636,167,19,1
"/Benign/cd629c737825c4321f00fd858a450aca0b1dea5fd1029486d85364c77873d0a4",0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,16,0
"/Benign/14f2e0ca8fb3ecef548904271f71630f4cc3cc6b526deeb823ed1d6f18cb2045",29,0,0,0,24,0,241,1.6,7,5.5,1315,9.4,2273,949,454,13,40
